Date,Price,Open,High,Low,Vol.,Change %,Ticker Symbol,Bank Name
07/31/2023,"15,600.0","15,750.0","15,850.0","15,400.0",1.74M,0.32%,AGR,Agribank
07/28/2023,"15,550.0","15,200.0","15,650.0","15,200.0",2.51M,2.64%,AGR,Agribank
07/27/2023,"15,150.0","15,300.0","15,450.0","15,100.0",2.31M,-0.98%,AGR,Agribank
07/26/2023,"15,300.0","15,350.0","15,550.0","15,150.0",1.90M,-0.65%,AGR,Agribank
07/25/2023,"15,400.0","15,700.0","15,700.0","15,350.0",2.13M,-1.60%,AGR,Agribank
07/24/2023,"15,650.0","15,850.0","15,950.0","15,400.0",2.21M,0.32%,AGR,Agribank
07/21/2023,"15,600.0","15,200.0","15,650.0","14,850.0",4.22M,4.00%,AGR,Agribank
07/20/2023,"15,000.0","14,950.0","15,000.0","14,600.0",2.38M,0.33%,AGR,Agribank
07/19/2023,"14,950.0","15,200.0","15,250.0","14,950.0",2.49M,-0.99%,AGR,Agribank
07/18/2023,"15,100.0","15,300.0","15,400.0","15,100.0",1.32M,-1.31%,AGR,Agribank
07/17/2023,"15,300.0","15,250.0","15,450.0","15,100.0",1.74M,0.66%,AGR,Agribank
07/14/2023,"15,200.0","15,350.0","15,350.0","14,800.0",3.03M,0.00%,AGR,Agribank
07/13/2023,"15,200.0","15,300.0","15,300.0","15,150.0",1.11M,0.33%,AGR,Agribank
07/12/2023,"15,150.0","15,000.0","15,450.0","14,950.0",2.31M,1.34%,AGR,Agribank
07/11/2023,"14,950.0","15,200.0","15,300.0","14,850.0",2.27M,-0.66%,AGR,Agribank
07/10/2023,"15,050.0","14,850.0","15,200.0","14,850.0",2.11M,1.69%,AGR,Agribank
07/07/2023,"14,800.0","14,500.0","14,800.0","14,300.0",1.04M,1.02%,AGR,Agribank
07/06/2023,"14,650.0","14,700.0","15,000.0","14,200.0",2.88M,0.00%,AGR,Agribank
07/05/2023,"14,650.0","15,100.0","15,150.0","14,650.0",1.51M,-2.33%,AGR,Agribank
07/04/2023,"15,000.0","14,200.0","15,000.0","14,150.0",2.50M,5.63%,AGR,Agribank
07/03/2023,"14,200.0","14,450.0","14,450.0","14,100.0",719.50K,0.35%,AGR,Agribank
06/30/2023,"14,150.0","14,200.0","14,350.0","13,850.0",1.59M,1.07%,AGR,Agribank
06/29/2023,"14,000.0","14,550.0","14,650.0","14,000.0",2.46M,-5.08%,AGR,Agribank
06/28/2023,"14,750.0","14,900.0","14,950.0","14,600.0",1.82M,-1.01%,AGR,Agribank
06/27/2023,"14,900.0","15,200.0","15,200.0","14,700.0",1.51M,-0.67%,AGR,Agribank
06/26/2023,"15,000.0","14,950.0","15,000.0","14,000.0",3.37M,0.33%,AGR,Agribank
06/23/2023,"14,950.0","14,350.0","15,250.0","14,050.0",3.19M,4.55%,AGR,Agribank
06/22/2023,"14,300.0","14,500.0","14,650.0","14,200.0",3.91M,2.14%,AGR,Agribank
06/21/2023,"14,000.0","13,300.0","14,000.0","13,250.0",3.77M,6.87%,AGR,Agribank
06/20/2023,"13,100.0","12,950.0","13,100.0","12,850.0",1.54M,1.55%,AGR,Agribank
06/19/2023,"12,900.0","13,000.0","13,000.0","12,700.0",930.20K,0.39%,AGR,Agribank
06/16/2023,"12,850.0","12,800.0","13,350.0","12,800.0",3.44M,1.98%,AGR,Agribank
06/15/2023,"12,600.0","12,700.0","12,700.0","12,400.0",1.05M,-0.79%,AGR,Agribank
06/14/2023,"12,700.0","12,900.0","12,950.0","12,700.0",1.20M,-0.78%,AGR,Agribank
06/13/2023,"12,800.0","12,650.0","12,950.0","12,600.0",1.49M,1.59%,AGR,Agribank
06/12/2023,"12,600.0","12,900.0","12,900.0","12,350.0",1.36M,-1.56%,AGR,Agribank
06/09/2023,"12,800.0","12,600.0","12,800.0","12,100.0",2.21M,1.99%,AGR,Agribank
06/08/2023,"12,550.0","13,250.0","13,250.0","12,550.0",2.86M,-5.28%,AGR,Agribank
06/07/2023,"13,250.0","13,400.0","13,450.0","13,050.0",2.05M,-0.75%,AGR,Agribank
06/06/2023,"13,350.0","13,100.0","13,500.0","12,850.0",1.91M,1.91%,AGR,Agribank
06/05/2023,"13,100.0","13,500.0","13,600.0","13,050.0",1.80M,0.00%,AGR,Agribank
06/02/2023,"13,100.0","13,250.0","13,250.0","13,000.0",1.69M,0.77%,AGR,Agribank
06/01/2023,"13,000.0","13,150.0","13,300.0","12,800.0",1.88M,0.00%,AGR,Agribank
05/31/2023,"13,000.0","13,150.0","13,300.0","12,900.0",1.63M,-1.14%,AGR,Agribank
05/30/2023,"13,150.0","13,100.0","13,500.0","12,800.0",2.17M,1.15%,AGR,Agribank
05/29/2023,"13,000.0","12,750.0","13,100.0","12,750.0",1.46M,2.36%,AGR,Agribank
05/26/2023,"12,700.0","12,700.0","12,850.0","12,600.0",1.47M,0.00%,AGR,Agribank
05/25/2023,"12,700.0","13,100.0","13,150.0","12,600.0",1.63M,-2.68%,AGR,Agribank
05/24/2023,"13,050.0","12,600.0","13,250.0","12,400.0",3.18M,4.82%,AGR,Agribank
05/23/2023,"12,450.0","12,600.0","12,800.0","12,350.0",1.66M,-0.80%,AGR,Agribank
05/22/2023,"12,550.0","12,600.0","12,750.0","12,450.0",1.56M,0.40%,AGR,Agribank
05/19/2023,"12,500.0","12,450.0","12,700.0","12,150.0",1.32M,0.81%,AGR,Agribank
05/18/2023,"12,400.0","12,250.0","12,700.0","12,150.0",2.37M,2.06%,AGR,Agribank
05/17/2023,"12,150.0","12,200.0","12,550.0","12,100.0",2.16M,-0.82%,AGR,Agribank
05/16/2023,"12,250.0","12,300.0","12,450.0","12,150.0",1.11M,-0.41%,AGR,Agribank
05/15/2023,"12,300.0","12,600.0","12,800.0","12,300.0",1.73M,-1.20%,AGR,Agribank
05/12/2023,"12,450.0","12,100.0","12,450.0","11,950.0",2.12M,2.89%,AGR,Agribank
05/11/2023,"12,100.0","12,200.0","12,400.0","12,000.0",1.79M,-0.41%,AGR,Agribank
05/10/2023,"12,150.0","12,200.0","12,500.0","12,000.0",2.21M,-0.41%,AGR,Agribank
05/09/2023,"12,200.0","12,200.0","12,350.0","11,900.0",1.18M,0.00%,AGR,Agribank
05/08/2023,"12,200.0","12,350.0","12,550.0","12,150.0",2.11M,0.41%,AGR,Agribank
05/05/2023,"12,150.0","12,300.0","12,500.0","11,850.0",1.73M,-1.22%,AGR,Agribank
05/04/2023,"12,300.0","11,350.0","12,300.0","11,350.0",3.01M,6.96%,AGR,Agribank
04/28/2023,"11,500.0","11,650.0","11,700.0","11,250.0",1.65M,-0.43%,AGR,Agribank
04/27/2023,"11,550.0","11,550.0","11,750.0","11,450.0",1.11M,-2.12%,AGR,Agribank
04/26/2023,"11,800.0","11,300.0","11,900.0","11,050.0",1.87M,4.42%,AGR,Agribank
04/25/2023,"11,300.0","12,000.0","12,300.0","11,300.0",3.63M,-6.61%,AGR,Agribank
04/24/2023,"12,100.0","11,900.0","12,350.0","11,500.0",3.14M,3.42%,AGR,Agribank
04/21/2023,"11,700.0","11,000.0","11,700.0","10,950.0",3.96M,6.85%,AGR,Agribank
04/20/2023,"10,950.0","11,100.0","11,250.0","10,800.0",2.39M,1.39%,AGR,Agribank
04/19/2023,"10,800.0","10,250.0","10,800.0","10,200.0",5.17M,6.93%,AGR,Agribank
04/18/2023,"10,100.0","9,720.0","10,150.0","9,700.0",1.62M,3.27%,AGR,Agribank
04/17/2023,"9,780.0","9,510.0","9,780.0","9,480.0",761.30K,2.95%,AGR,Agribank
04/14/2023,"9,500.0","9,610.0","9,760.0","9,480.0",1.03M,-0.84%,AGR,Agribank
04/13/2023,"9,580.0","9,730.0","9,890.0","9,580.0",1.22M,-2.24%,AGR,Agribank
04/12/2023,"9,800.0","10,100.0","10,200.0","9,800.0",1.70M,-2.97%,AGR,Agribank
04/11/2023,"10,100.0","10,100.0","10,150.0","9,810.0",1.34M,0.00%,AGR,Agribank
04/10/2023,"10,100.0","10,400.0","10,500.0","10,000.0",1.51M,0.50%,AGR,Agribank
04/07/2023,"10,050.0","9,700.0","10,050.0","9,550.0",1.87M,4.69%,AGR,Agribank
04/06/2023,"9,600.0","10,200.0","10,400.0","9,600.0",2.34M,-4.95%,AGR,Agribank
04/05/2023,"10,100.0","9,970.0","10,200.0","9,880.0",1.99M,2.02%,AGR,Agribank
04/04/2023,"9,900.0","9,750.0","9,940.0","9,600.0",2.08M,1.75%,AGR,Agribank
04/03/2023,"9,730.0","9,790.0","9,800.0","9,660.0",1.66M,3.62%,AGR,Agribank
03/31/2023,"9,390.0","8,890.0","9,400.0","8,810.0",2.73M,5.51%,AGR,Agribank
03/30/2023,"8,900.0","9,200.0","9,200.0","8,800.0",2.01M,2.42%,AGR,Agribank
03/29/2023,"8,690.0","8,500.0","8,700.0","8,400.0",1.28M,2.24%,AGR,Agribank
03/28/2023,"8,500.0","8,600.0","8,650.0","8,450.0",819.30K,-0.70%,AGR,Agribank
03/27/2023,"8,560.0","8,250.0","8,600.0","8,150.0",1.70M,4.39%,AGR,Agribank
03/24/2023,"8,200.0","8,210.0","8,300.0","8,170.0",822.40K,0.86%,AGR,Agribank
03/23/2023,"8,130.0","7,980.0","8,140.0","7,900.0",515.90K,1.50%,AGR,Agribank
03/22/2023,"8,010.0","8,100.0","8,100.0","8,010.0",297.40K,-0.25%,AGR,Agribank
03/21/2023,"8,030.0","7,990.0","8,030.0","7,890.0",257.90K,1.65%,AGR,Agribank
03/20/2023,"7,900.0","8,080.0","8,130.0","7,900.0",478.20K,-2.35%,AGR,Agribank
03/17/2023,"8,090.0","8,300.0","8,300.0","8,080.0",531.60K,-0.12%,AGR,Agribank
03/16/2023,"8,100.0","8,150.0","8,160.0","8,000.0",846.70K,-0.37%,AGR,Agribank
03/15/2023,"8,130.0","7,800.0","8,130.0","7,720.0",1.34M,6.97%,AGR,Agribank
03/14/2023,"7,600.0","7,770.0","7,800.0","7,510.0",394.20K,-2.06%,AGR,Agribank
03/13/2023,"7,760.0","7,650.0","7,800.0","7,650.0",270.00K,-1.40%,AGR,Agribank
03/10/2023,"7,870.0","7,900.0","7,950.0","7,840.0",212.90K,-1.01%,AGR,Agribank
03/09/2023,"7,950.0","7,910.0","7,950.0","7,860.0",482.50K,1.15%,AGR,Agribank
03/08/2023,"7,860.0","7,710.0","7,860.0","7,710.0",218.70K,0.77%,AGR,Agribank
03/07/2023,"7,800.0","7,700.0","7,900.0","7,700.0",425.30K,0.00%,AGR,Agribank
03/06/2023,"7,800.0","7,750.0","7,900.0","7,750.0",165.40K,1.04%,AGR,Agribank
03/03/2023,"7,720.0","7,910.0","7,920.0","7,720.0",178.00K,-1.66%,AGR,Agribank
03/02/2023,"7,850.0","8,000.0","8,000.0","7,800.0",138.60K,-0.63%,AGR,Agribank
03/01/2023,"7,900.0","7,700.0","7,900.0","7,670.0",334.80K,2.46%,AGR,Agribank
02/28/2023,"7,710.0","7,800.0","7,900.0","7,600.0",195.70K,0.13%,AGR,Agribank
02/27/2023,"7,700.0","7,750.0","7,800.0","7,650.0",384.60K,-0.65%,AGR,Agribank
02/24/2023,"7,750.0","7,940.0","7,940.0","7,730.0",256.90K,-1.90%,AGR,Agribank
02/23/2023,"7,900.0","7,900.0","7,900.0","7,690.0",463.50K,0.00%,AGR,Agribank
02/22/2023,"7,900.0","7,990.0","8,140.0","7,900.0",450.10K,-3.66%,AGR,Agribank
02/21/2023,"8,200.0","8,290.0","8,400.0","8,200.0",497.70K,-1.09%,AGR,Agribank
02/20/2023,"8,290.0","7,890.0","8,300.0","7,850.0",660.80K,6.28%,AGR,Agribank
02/17/2023,"7,800.0","7,800.0","7,890.0","7,700.0",236.50K,-0.13%,AGR,Agribank
02/16/2023,"7,810.0","7,750.0","7,900.0","7,680.0",235.70K,1.43%,AGR,Agribank
02/15/2023,"7,700.0","7,600.0","7,790.0","7,600.0",281.00K,2.26%,AGR,Agribank
02/14/2023,"7,530.0","7,400.0","7,600.0","7,350.0",278.00K,2.45%,AGR,Agribank
02/13/2023,"7,350.0","7,870.0","7,870.0","7,330.0",755.30K,-6.61%,AGR,Agribank
02/10/2023,"7,870.0","8,000.0","8,000.0","7,850.0",250.00K,-1.63%,AGR,Agribank
02/09/2023,"8,000.0","8,050.0","8,120.0","8,000.0",151.20K,-0.62%,AGR,Agribank
02/08/2023,"8,050.0","8,090.0","8,100.0","7,800.0",387.90K,0.75%,AGR,Agribank
02/07/2023,"7,990.0","8,110.0","8,250.0","7,900.0",353.80K,-1.11%,AGR,Agribank
02/06/2023,"8,080.0","8,100.0","8,100.0","7,970.0",280.40K,0.25%,AGR,Agribank
02/03/2023,"8,060.0","8,120.0","8,220.0","7,970.0",581.50K,-0.37%,AGR,Agribank
02/02/2023,"8,090.0","8,210.0","8,330.0","8,000.0",536.20K,-1.46%,AGR,Agribank
02/01/2023,"8,210.0","8,580.0","8,650.0","8,200.0",1.16M,-3.41%,AGR,Agribank
01/31/2023,"8,500.0","8,500.0","8,500.0","8,410.0",804.10K,0.47%,AGR,Agribank
01/30/2023,"8,460.0","8,500.0","8,570.0","8,350.0",737.20K,0.12%,AGR,Agribank
01/27/2023,"8,450.0","8,540.0","8,650.0","8,410.0",691.80K,0.72%,AGR,Agribank
01/19/2023,"8,390.0","8,240.0","8,500.0","8,240.0",551.70K,1.82%,AGR,Agribank
01/18/2023,"8,240.0","8,240.0","8,300.0","8,170.0",347.80K,0.00%,AGR,Agribank
01/17/2023,"8,240.0","8,050.0","8,260.0","8,000.0",704.90K,3.00%,AGR,Agribank
01/16/2023,"8,000.0","8,050.0","8,100.0","7,910.0",296.60K,-0.62%,AGR,Agribank
01/13/2023,"8,050.0","8,060.0","8,190.0","7,930.0",706.10K,0.75%,AGR,Agribank
01/12/2023,"7,990.0","8,110.0","8,110.0","7,930.0",291.50K,-0.62%,AGR,Agribank
01/11/2023,"8,040.0","7,810.0","8,120.0","7,810.0",388.00K,3.08%,AGR,Agribank
01/10/2023,"7,800.0","7,780.0","7,980.0","7,730.0",320.60K,-1.64%,AGR,Agribank
01/09/2023,"7,930.0","8,030.0","8,170.0","7,910.0",152.40K,-0.88%,AGR,Agribank
01/06/2023,"8,000.0","8,000.0","8,120.0","7,990.0",790.50K,0.00%,AGR,Agribank
01/05/2023,"8,000.0","8,000.0","8,100.0","7,690.0",523.40K,0.00%,AGR,Agribank
01/04/2023,"8,000.0","8,100.0","8,100.0","7,950.0",455.90K,0.00%,AGR,Agribank
01/03/2023,"8,000.0","7,500.0","8,000.0","7,450.0",547.10K,6.67%,AGR,Agribank
12/30/2022,"7,500.0","7,600.0","7,600.0","7,500.0",149.00K,0.00%,AGR,Agribank
12/29/2022,"7,500.0","7,590.0","7,630.0","7,500.0",208.60K,-1.06%,AGR,Agribank
12/28/2022,"7,580.0","7,690.0","7,690.0","7,510.0",192.30K,0.41%,AGR,Agribank
12/27/2022,"7,549.1","7,184.9","7,549.1","7,175.1",356.01K,5.07%,AGR,Agribank
12/26/2022,"7,184.9","7,677.0","7,726.2","7,155.4",397.06K,-6.41%,AGR,Agribank
12/23/2022,"7,677.0","7,726.2","7,726.2","7,529.4",297.69K,0.65%,AGR,Agribank
12/22/2022,"7,627.8","7,726.2","7,775.4","7,480.2",431.61K,0.65%,AGR,Agribank
12/21/2022,"7,578.6","8,070.7","8,080.6","7,490.0",768.92K,-5.87%,AGR,Agribank
12/20/2022,"8,051.0","8,179.0","8,415.2","7,923.1",890.24K,-4.88%,AGR,Agribank
12/19/2022,"8,464.4","8,444.7","8,858.1","8,395.5",1.02M,0.47%,AGR,Agribank
12/16/2022,"8,425.0","8,119.9","8,464.4","8,119.9",520.61K,0.35%,AGR,Agribank
12/15/2022,"8,395.5","8,375.8","8,513.6","8,267.6",725.74K,0.35%,AGR,Agribank
12/14/2022,"8,366.0","8,759.7","8,759.7","8,366.0",550.78K,-0.58%,AGR,Agribank
12/13/2022,"8,415.2","8,011.7","8,415.2","7,982.1",525.79K,4.52%,AGR,Agribank
12/12/2022,"8,051.0","8,297.1","8,553.0","7,883.7",875.40K,-2.62%,AGR,Agribank
12/09/2022,"8,267.6","8,356.1","8,356.1","8,060.9",536.76K,0.12%,AGR,Agribank
12/08/2022,"8,257.7","7,923.1","8,257.7","7,923.1",1.03M,6.88%,AGR,Agribank
12/07/2022,"7,726.2","8,267.6","8,287.2","7,716.4",881.30K,-6.77%,AGR,Agribank
12/06/2022,"8,287.2","8,907.3","8,907.3","8,287.2",1.26M,-6.96%,AGR,Agribank
12/05/2022,"8,907.3","9,123.8","9,123.8","8,838.4",1.09M,4.26%,AGR,Agribank
12/02/2022,"8,543.1","7,923.1","8,543.1","7,883.7",1.13M,6.63%,AGR,Agribank
12/01/2022,"8,011.7","8,070.7","8,356.1","7,972.3",1.01M,0.49%,AGR,Agribank
11/30/2022,"7,972.3","7,972.3","8,041.2","7,677.0",859.86K,1.25%,AGR,Agribank
11/29/2022,"7,873.9","8,021.5","8,051.0","7,558.9",1.04M,3.90%,AGR,Agribank
11/28/2022,"7,578.6","7,381.7","7,578.6","7,293.2",828.16K,6.94%,AGR,Agribank
11/25/2022,"7,086.5","6,801.1","7,086.5","6,682.9",582.48K,6.98%,AGR,Agribank
11/24/2022,"6,623.9","6,407.4","6,781.4","6,407.4",277.17K,-1.75%,AGR,Agribank
11/23/2022,"6,742.0","6,860.1","7,037.3","6,732.2",202.70K,-1.72%,AGR,Agribank
11/22/2022,"6,860.1","6,732.2","7,086.5","6,604.2",594.37K,2.05%,AGR,Agribank
11/21/2022,"6,722.3","7,086.5","7,086.5","6,692.8",364.24K,0.59%,AGR,Agribank
11/18/2022,"6,682.9","6,692.8","6,771.5","6,299.1",465.03K,4.14%,AGR,Agribank
11/17/2022,"6,417.2","6,299.1","6,417.2","6,249.9",461.48K,5.84%,AGR,Agribank
11/16/2022,"6,062.9","5,275.5","6,062.9","5,275.5",636.64K,6.94%,AGR,Agribank
11/15/2022,"5,669.2","5,905.4","6,102.2","5,669.2",376.94K,-6.95%,AGR,Agribank
11/14/2022,"6,092.4","6,476.3","6,476.3","5,994.0",317.40K,-5.35%,AGR,Agribank
11/11/2022,"6,436.9","6,545.1","6,742.0","6,436.9",433.64K,0.31%,AGR,Agribank
11/10/2022,"6,417.2","6,791.2","7,007.7","6,417.2",585.02K,-6.99%,AGR,Agribank
11/09/2022,"6,899.5","7,066.8","7,184.9","6,899.5",232.06K,-0.57%,AGR,Agribank
11/08/2022,"6,938.8","6,446.7","6,988.1","6,446.7",252.99K,1.88%,AGR,Agribank
11/07/2022,"6,810.9","7,145.5","7,371.9","6,791.2",391.88K,-3.89%,AGR,Agribank
11/04/2022,"7,086.5","7,480.2","7,529.4","6,988.1",312.73K,-5.01%,AGR,Agribank
11/03/2022,"7,460.5","7,342.4","7,873.9","7,342.4",387.92K,-4.05%,AGR,Agribank
11/02/2022,"7,775.4","7,755.8","8,070.7","7,745.9",246.59K,-0.13%,AGR,Agribank
11/01/2022,"7,785.3","7,519.5","7,873.9","7,519.5",343.52K,3.67%,AGR,Agribank
10/31/2022,"7,509.7","7,608.1","7,608.1","7,184.9",276.66K,0.39%,AGR,Agribank
10/28/2022,"7,480.2","7,578.6","7,677.0","7,460.5",280.32K,1.20%,AGR,Agribank
10/27/2022,"7,391.6","6,732.2","7,391.6","6,732.2",372.27K,6.98%,AGR,Agribank
10/26/2022,"6,909.3","6,919.2","7,165.2","6,909.3",188.37K,0.00%,AGR,Agribank
10/25/2022,"6,909.3","6,692.8","7,253.8","6,614.0",563.08K,-2.09%,AGR,Agribank
10/24/2022,"7,057.0","7,618.0","7,677.0","7,057.0",473.87K,-6.88%,AGR,Agribank
10/21/2022,"7,578.6","8,119.9","8,139.6","7,578.6",424.90K,-6.67%,AGR,Agribank
10/20/2022,"8,119.9","8,267.6","8,267.6","8,041.2",126.49K,-1.79%,AGR,Agribank
10/19/2022,"8,267.6","8,070.7","8,513.6","8,051.0",320.45K,-1.18%,AGR,Agribank
10/18/2022,"8,366.0","8,562.8","8,562.8","8,356.1",410.37K,1.92%,AGR,Agribank
10/17/2022,"8,208.5","8,080.6","8,218.3","7,923.1",347.07K,1.58%,AGR,Agribank
10/14/2022,"8,080.6","8,267.6","8,366.0","8,060.9",513.19K,2.37%,AGR,Agribank
10/13/2022,"7,893.5","8,060.9","8,060.9","7,814.8",208.59K,0.25%,AGR,Agribank
10/12/2022,"7,873.9","7,677.0","8,119.9","7,677.0",452.94K,2.30%,AGR,Agribank
10/11/2022,"7,696.7","8,366.0","8,366.0","7,696.7",626.58K,-6.91%,AGR,Agribank
10/10/2022,"8,267.6","7,578.6","8,366.0","7,578.6",645.68K,2.31%,AGR,Agribank
10/07/2022,"8,080.6","8,375.8","8,661.3","8,080.6",921.83K,-6.92%,AGR,Agribank
10/06/2022,"8,680.9","9,054.9","9,202.6","8,543.1",292.72K,-4.13%,AGR,Agribank
10/05/2022,"9,054.9","8,858.1","9,054.9","8,759.7",348.09K,5.75%,AGR,Agribank
10/04/2022,"8,562.8","9,202.6","9,202.6","8,562.8",380.80K,-4.61%,AGR,Agribank
10/03/2022,"8,976.2","9,635.6","9,645.5","8,976.2",389.44K,-6.94%,AGR,Agribank
09/30/2022,"9,645.5","9,547.1","9,645.5","9,153.4",532.39K,0.00%,AGR,Agribank
09/29/2022,"9,645.5","10,137.6","10,334.4","9,645.5",344.63K,-3.92%,AGR,Agribank
09/28/2022,"10,039.2","10,039.2","10,186.8","9,842.3",386.90K,0.00%,AGR,Agribank
09/27/2022,"10,039.2","9,891.5","10,186.8","9,891.5",305.11K,0.00%,AGR,Agribank
09/26/2022,"10,039.2","10,629.7","10,629.7","9,990.0",760.59K,-6.42%,AGR,Agribank
09/23/2022,"10,728.1","10,925.0","11,023.4","10,728.1",319.74K,-1.80%,AGR,Agribank
09/22/2022,"10,925.0","10,629.7","11,023.4","10,482.1",486.88K,1.84%,AGR,Agribank
09/21/2022,"10,728.1","10,482.1","10,777.4","10,482.1",269.85K,0.46%,AGR,Agribank
09/20/2022,"10,678.9","10,482.1","10,728.1","10,334.4",567.75K,1.88%,AGR,Agribank
09/19/2022,"10,482.1","11,220.3","11,269.5","10,482.1",821.66K,-6.58%,AGR,Agribank
09/16/2022,"11,220.3","11,613.9","11,613.9","11,220.3",418.80K,-3.80%,AGR,Agribank
09/15/2022,"11,663.2","11,860.0","11,860.0","11,515.5",270.06K,-1.25%,AGR,Agribank
09/14/2022,"11,810.8","11,121.8","11,810.8","11,121.8",609.61K,2.56%,AGR,Agribank
09/13/2022,"11,515.5","11,466.3","11,712.4","11,318.7",372.88K,0.43%,AGR,Agribank
09/12/2022,"11,466.3","11,613.9","11,810.8","11,318.7",560.44K,0.43%,AGR,Agribank
09/09/2022,"11,417.1","11,466.3","11,613.9","11,023.4",634.50K,0.00%,AGR,Agribank
09/08/2022,"11,417.1","11,712.4","11,958.4","11,318.7",801.03K,-1.69%,AGR,Agribank
09/07/2022,"11,613.9","12,155.3","12,352.1","11,613.9",1.38M,-5.98%,AGR,Agribank
09/06/2022,"12,352.1","12,253.7","12,450.5","12,253.7",683.88K,0.00%,AGR,Agribank
09/05/2022,"12,352.1","12,352.1","12,598.2","12,253.7",650.05K,-1.18%,AGR,Agribank
08/31/2022,"12,499.8","12,302.9","12,549.0","12,106.1",818.30K,1.20%,AGR,Agribank
08/30/2022,"12,352.1","12,745.8","12,745.8","12,204.5",823.79K,-1.57%,AGR,Agribank
08/29/2022,"12,549.0","12,598.2","12,696.6","12,056.9",2.02M,-3.04%,AGR,Agribank
08/26/2022,"12,942.7","13,287.1","13,385.6","12,893.5",1.50M,-2.59%,AGR,Agribank
08/25/2022,"13,287.1","13,090.3","13,484.0","13,090.3",1.48M,0.75%,AGR,Agribank
08/24/2022,"13,188.7","13,385.6","13,434.8","13,139.5",1.05M,-0.74%,AGR,Agribank
08/23/2022,"13,287.1","12,499.8","13,287.1","12,204.5",2.14M,4.65%,AGR,Agribank
08/22/2022,"12,696.6","12,253.7","12,844.2","12,155.3",2.39M,3.61%,AGR,Agribank
08/19/2022,"12,253.7","12,106.1","12,499.8","11,958.4",1.42M,1.22%,AGR,Agribank
08/18/2022,"12,106.1","11,958.4","12,401.3","11,860.0",1.25M,0.82%,AGR,Agribank
08/17/2022,"12,007.6","12,106.1","12,204.5","11,958.4",768.31K,-0.41%,AGR,Agribank
08/16/2022,"12,056.9","12,155.3","12,155.3","12,007.6",414.23K,-0.41%,AGR,Agribank
08/15/2022,"12,106.1","12,056.9","12,155.3","11,958.4",954.96K,1.65%,AGR,Agribank
08/12/2022,"11,909.2","11,613.9","12,106.1","11,613.9",840.86K,1.25%,AGR,Agribank
08/11/2022,"11,761.6","12,106.1","12,302.9","11,613.9",921.53K,-1.24%,AGR,Agribank
08/10/2022,"11,909.2","11,909.2","12,106.1","11,860.0",771.16K,-0.82%,AGR,Agribank
08/09/2022,"12,007.6","12,007.6","12,155.3","11,810.8",972.74K,0.00%,AGR,Agribank
08/08/2022,"12,007.6","12,302.9","12,401.3","11,958.4",1.20M,-1.61%,AGR,Agribank
08/05/2022,"12,204.5","11,810.8","12,253.7","11,712.4",1.24M,3.33%,AGR,Agribank
08/04/2022,"11,810.8","11,909.2","12,204.5","11,712.4",1.11M,0.00%,AGR,Agribank
08/03/2022,"11,810.8","11,613.9","11,810.8","11,515.5",1.35M,0.84%,AGR,Agribank
08/02/2022,"11,712.4","11,810.8","12,007.6","11,613.9",1.39M,0.00%,AGR,Agribank
08/01/2022,"11,712.4","11,023.4","11,712.4","11,023.4",1.46M,6.25%,AGR,Agribank
07/29/2022,"11,023.4","11,023.4","11,220.3","10,925.0",700.04K,0.00%,AGR,Agribank
07/28/2022,"11,023.4","10,826.6","11,220.3","10,826.6",1.42M,3.23%,AGR,Agribank
07/27/2022,"10,678.9","10,334.4","10,728.1","10,334.4",833.44K,3.33%,AGR,Agribank
07/26/2022,"10,334.4","10,531.3","10,580.5","10,334.4",375.72K,-1.87%,AGR,Agribank
07/25/2022,"10,531.3","10,531.3","10,777.4","10,285.2",598.74K,0.00%,AGR,Agribank
07/22/2022,"10,531.3","10,629.7","10,777.4","10,531.3",626.99K,-1.38%,AGR,Agribank
07/21/2022,"10,678.9","10,728.1","10,777.4","10,482.1",683.48K,-0.46%,AGR,Agribank
07/20/2022,"10,728.1","10,875.8","10,974.2","10,629.7",893.28K,2.35%,AGR,Agribank
07/19/2022,"10,482.1","10,678.9","10,777.4","10,236.0",1.06M,-2.29%,AGR,Agribank
07/18/2022,"10,728.1","10,826.6","11,023.4","10,629.7",876.72K,0.46%,AGR,Agribank
07/15/2022,"10,678.9","10,777.4","11,072.6","10,629.7",791.07K,-0.46%,AGR,Agribank
07/14/2022,"10,728.1","10,039.2","10,728.1","9,842.3",1.56M,6.86%,AGR,Agribank
07/13/2022,"10,039.2","10,088.4","10,186.8","9,990.0",778.27K,0.00%,AGR,Agribank
07/12/2022,"10,039.2","9,704.5","10,039.2","9,704.5",884.24K,3.03%,AGR,Agribank
07/11/2022,"9,743.9","9,990.0","10,088.4","9,694.7",393.30K,-1.00%,AGR,Agribank
07/08/2022,"9,842.3","9,743.9","9,990.0","9,645.5",376.64K,3.63%,AGR,Agribank
07/07/2022,"9,497.8","9,547.1","9,842.3","9,320.7",290.58K,-1.53%,AGR,Agribank
07/06/2022,"9,645.5","9,645.5","9,990.0","9,645.5",472.04K,-3.45%,AGR,Agribank
07/05/2022,"9,990.0","10,236.0","10,236.0","9,990.0",592.24K,-2.40%,AGR,Agribank
07/04/2022,"10,236.0","9,704.5","10,285.2","9,704.5",1.02M,6.12%,AGR,Agribank
07/01/2022,"9,645.5","9,054.9","9,891.5","8,759.7",745.86K,4.15%,AGR,Agribank
